id,product,category,quantity,unit_price,region,sales_rep,total
5871,Laptop,Furniture,4.0,1300.57,East,Carol,5202.28
5872,Keyboard,Office,4.0,1103.31,West,Carol,4413.24
5873,Keyboard,Electronics,5.0,16.9,,Alice,84.5
5874,Desk,Electronics,1.0,1210.19,West,Bob,1210.19
5875,Keyboard,Furniture,1.0,1103.67,West,Carol,1103.67
5876,Chair,Furniture,4.0,1120.27,North,Dave,4481.08
5877,Phone,Electronics,1.0,783.62,West,Dave,783.62
5878,Chair,Electronics,3.0,706.9,,Bob,2120.7
5879,Mouse,Electronics,2.0,1283.67,,Bob,2567.34
5880,Chair,Furniture,2.0,625.36,West,Carol,1250.72
5881,Laptop,Furniture,1.0,1214.04,South,,1214.04
5882,Chair,Furniture,5.0,1183.03,South,Bob,5915.15
5883,Laptop,Electronics,2.0,1072.31,,,2144.62
5884,Mouse,Office,,1496.85,South,Eve,
5885,Laptop,Electronics,4.0,1113.38,,Dave,4453.52
5886,Mouse,Electronics,3.0,1486.52,West,,4459.5599999999995
5887,Tablet,Electronics,3.0,1013.99,North,Eve,3041.9700000000003
5888,Keyboard,Furniture,2.0,439.07,East,,878.14
5889,Keyboard,Office,3.0,227.08,North,Carol,681.24
5890,Phone,Electronics,5.0,1349.7,South,Alice,6748.5
5891,Phone,Electronics,5.0,329.07,,,1645.35
5892,Monitor,Electronics,3.0,143.24,West,Alice,429.72
5893,Laptop,Furniture,1.0,343.84,East,Eve,343.84
5894,Tablet,Furniture,5.0,1191.11,East,Eve,5955.549999999999
5895,Phone,Office,3.0,386.69,West,Dave,1160.07
5896,Monitor,Office,4.0,1307.32,East,Dave,5229.28
5897,Chair,Electronics,1.0,984.45,East,,984.45
5898,Monitor,Furniture,1.0,627.31,East,Alice,627.31
5899,Keyboard,Electronics,2.0,1082.9,North,Alice,2165.8
5900,Tablet,Furniture,3.0,1239.9,East,Carol,3719.7000000000003
5901,Desk,Office,2.0,377.12,North,Dave,754.24
5902,Phone,Furniture,1.0,479.49,East,Alice,479.49
5903,Tablet,Furniture,,1100.22,South,Carol,
5904,Tablet,Office,1.0,479.92,West,Dave,479.92
5905,Tablet,Furniture,3.0,1493.64,West,,4480.92
5906,Monitor,Office,2.0,220.82,South,Carol,441.64
5907,Desk,Office,4.0,1345.38,West,Dave,5381.52
5908,Monitor,Electronics,3.0,364.77,East,Eve,1094.31
5909,Laptop,Furniture,2.0,333.36,North,Carol,666.72
5910,Monitor,Office,5.0,1154.19,South,Eve,5770.950000000001
5911,Keyboard,Office,4.0,277.36,West,Eve,1109.44
5912,Phone,Electronics,2.0,1345.24,South,Carol,2690.48
5913,Mouse,Office,3.0,730.37,West,Eve,2191.11
5914,Tablet,Furniture,3.0,770.3,South,,2310.8999999999996
5915,Chair,Office,4.0,1215.61,West,Eve,4862.44
5916,Mouse,Office,,1485.32,West,Bob,
5917,Keyboard,Furniture,3.0,357.11,,Alice,1071.33
5918,Tablet,Furniture,,439.1,South,Bob,
5919,Desk,Electronics,3.0,1210.29,West,Eve,3630.87
5920,Monitor,Office,3.0,1167.28,North,,3501.84
5921,Tablet,Furniture,2.0,392.79,,Alice,785.58
5922,Chair,Furniture,1.0,225.01,,Alice,225.01
5923,Phone,Office,1.0,831.24,West,Dave,831.24
5924,Monitor,Electronics,,922.38,West,Dave,
5925,Desk,Furniture,,1077.38,,,
5926,Tablet,Electronics,,1218.29,West,,
5927,Laptop,Office,4.0,1385.73,North,Bob,5542.92
5928,Desk,Office,,795.13,North,Eve,
5929,Chair,Office,5.0,705.39,,,3526.95
5930,Monitor,Office,2.0,440.54,South,Bob,881.08
5931,Desk,Office,,908.95,South,Eve,
5932,Monitor,Office,5.0,1450.5,East,,7252.5
5933,Laptop,Office,4.0,119.19,East,,476.76
5934,Monitor,Furniture,5.0,168.71,,Alice,843.5500000000001
5935,Chair,Office,1.0,779.22,West,Eve,779.22
5936,Monitor,Office,,113.63,,,
5937,Chair,Office,1.0,406.58,South,Dave,406.58
5938,Monitor,Furniture,5.0,1177.48,South,,5887.4
5939,Phone,Furniture,5.0,1096.64,West,,5483.200000000001
5940,Chair,Office,3.0,1168.68,North,Bob,3506.04
5941,Mouse,Furniture,4.0,442.13,West,Bob,1768.52
5942,Keyboard,Furniture,5.0,1315.6,North,Dave,6578.0
5943,Laptop,Furniture,3.0,640.17,,Alice,1920.5099999999998
5944,Desk,Office,,731.03,,Carol,
5945,Phone,Office,2.0,552.01,West,Eve,1104.02
5946,Monitor,Electronics,2.0,968.36,,,1936.72
5947,Chair,Electronics,,1203.85,South,Bob,
5948,Chair,Furniture,3.0,1431.39,,Alice,4294.17
5949,Tablet,Furniture,5.0,121.61,East,Dave,608.05
5950,Laptop,Electronics,4.0,341.8,East,Carol,1367.2
5951,Desk,Furniture,5.0,315.98,East,Alice,1579.9
5952,Phone,Electronics,2.0,459.13,East,Dave,918.26
5953,Chair,Office,,798.46,North,Eve,
5954,Tablet,Electronics,1.0,1329.64,West,,1329.64
5955,Monitor,Office,3.0,391.0,,Eve,1173.0
5956,Tablet,Furniture,2.0,523.52,South,Dave,1047.04
5957,Phone,Office,2.0,237.27,North,Bob,474.54
5958,Keyboard,Furniture,2.0,105.53,,Carol,211.06
5959,Desk,Office,2.0,80.89,North,,161.78
5960,Keyboard,Electronics,1.0,131.18,,Bob,131.18
5961,Keyboard,Furniture,2.0,907.99,North,Alice,1815.98
5962,Phone,Office,,135.0,West,Alice,
5963,Desk,Furniture,5.0,1262.19,South,Alice,6310.950000000001
5964,Chair,Furniture,,1435.98,North,,
5965,Keyboard,Furniture,,795.64,,Carol,
5966,Laptop,Office,5.0,1126.58,,,5632.9
5967,Keyboard,Electronics,4.0,547.91,West,Eve,2191.64
5968,Phone,Furniture,5.0,810.01,North,Eve,4050.05
5969,Phone,Electronics,,1160.45,East,,
5970,Laptop,Office,5.0,1034.15,West,Dave,5170.75
5971,Tablet,Electronics,,1282.61,East,Dave,
5972,Tablet,Office,2.0,1303.13,East,Dave,2606.26
5973,Tablet,Furniture,1.0,1273.97,East,Dave,1273.97
5974,Monitor,Furniture,1.0,755.01,West,Bob,755.01
5975,Mouse,Furniture,3.0,333.8,,Alice,1001.4000000000001
5976,Phone,Furniture,3.0,1023.56,East,Alice,3070.68
5977,Monitor,Furniture,3.0,839.14,,Eve,2517.42
5978,Chair,Electronics,2.0,1056.73,,Alice,2113.46
5979,Laptop,Furniture,3.0,562.72,,Eve,1688.16
5980,Monitor,Furniture,1.0,949.65,,Eve,949.65
5981,Phone,Office,1.0,615.27,North,Eve,615.27
5982,Monitor,Furniture,2.0,607.55,,,1215.1
5983,Monitor,Office,,598.99,South,Carol,
5984,Chair,Furniture,,139.8,South,Dave,
5985,Monitor,Office,2.0,318.26,West,Dave,636.52
5986,Monitor,Furniture,5.0,540.89,,Alice,2704.45
5987,Mouse,Furniture,5.0,130.98,West,Bob,654.9
5988,Laptop,Furniture,1.0,833.03,,Alice,833.03
5989,Desk,Furniture,2.0,80.91,North,Eve,161.82
5990,Monitor,Furniture,3.0,822.56,West,,2467.68
5991,Chair,Office,2.0,633.74,East,Alice,1267.48
5992,Chair,Office,4.0,810.01,East,Eve,3240.04
5993,Monitor,Office,2.0,23.21,South,Eve,46.42
5994,Mouse,Office,,994.09,East,Eve,
5995,Monitor,Office,1.0,1025.9,,,1025.9
5996,Laptop,Electronics,5.0,1098.2,East,Carol,5491.0
5997,Mouse,Electronics,2.0,808.7,North,Eve,1617.4
5998,Keyboard,Electronics,1.0,113.31,West,,113.31
5999,Monitor,Electronics,5.0,73.73,,Alice,368.65000000000003
6000,Mouse,Electronics,,269.71,,Eve,
6001,Keyboard,Furniture,1.0,1229.8,West,Carol,1229.8
6002,Chair,Office,2.0,778.42,East,Dave,1556.84
6003,Mouse,Office,,570.65,North,Carol,
6004,Chair,Office,4.0,171.6,North,Dave,686.4
6005,Tablet,Furniture,,651.48,South,Bob,
6006,Phone,Furniture,,1218.65,West,Alice,
6007,Desk,Electronics,1.0,502.2,North,Bob,502.2
6008,Keyboard,Furniture,4.0,320.33,East,Eve,1281.32
6009,Mouse,Electronics,5.0,489.56,,Bob,2447.8
6010,Keyboard,Electronics,2.0,489.23,,Bob,978.46
6011,Mouse,Electronics,5.0,603.64,North,,3018.2
6012,Phone,Electronics,3.0,58.8,,Dave,176.39999999999998
6013,Keyboard,Electronics,3.0,959.84,South,,2879.52
6014,Monitor,Office,1.0,108.57,South,Bob,108.57
6015,Monitor,Office,,879.08,South,Eve,
6016,Keyboard,Office,,124.92,South,Bob,
6017,Laptop,Furniture,4.0,420.63,East,Bob,1682.52
6018,Monitor,Office,1.0,1267.62,,,1267.62
6019,Monitor,Furniture,1.0,1215.78,North,Carol,1215.78
6020,Tablet,Electronics,4.0,6.65,North,,26.6
6021,Monitor,Office,,877.61,West,Dave,
6022,Mouse,Electronics,4.0,711.83,East,,2847.32
6023,Chair,Electronics,2.0,1408.49,South,,2816.98
6024,Tablet,Electronics,4.0,60.8,East,Bob,243.2
6025,Tablet,Furniture,,1117.96,,Eve,
6026,Mouse,Furniture,,131.9,,,
6027,Mouse,Electronics,5.0,1223.16,South,Carol,6115.8
6028,Phone,Office,3.0,1053.76,North,Bob,3161.2799999999997
6029,Mouse,Office,1.0,1194.57,East,Carol,1194.57
6030,Phone,Electronics,4.0,1135.2,,Carol,4540.8
6031,Keyboard,Electronics,5.0,695.51,,Dave,3477.55
6032,Keyboard,Furniture,,1280.08,North,Eve,
6033,Keyboard,Office,3.0,27.74,South,Dave,83.22
6034,Desk,Furniture,3.0,677.95,,,2033.8500000000001
6035,Mouse,Furniture,5.0,577.43,South,,2887.1499999999996
6036,Monitor,Office,,1084.37,East,Alice,
6037,Monitor,Furniture,4.0,1084.9,East,Dave,4339.6
6038,Desk,Office,2.0,872.59,West,Alice,1745.18
6039,Keyboard,Furniture,5.0,17.24,,Dave,86.19999999999999
6040,Mouse,Furniture,3.0,1296.69,South,Carol,3890.07
6041,Tablet,Electronics,3.0,750.29,South,,2250.87
6042,Monitor,Electronics,1.0,467.11,West,Carol,467.11
6043,Phone,Electronics,1.0,925.46,,,925.46
6044,Desk,Furniture,2.0,518.59,South,Dave,1037.18
6045,Laptop,Furniture,1.0,738.33,South,Carol,738.33
6046,Monitor,Electronics,,1133.42,South,Alice,
6047,Keyboard,Electronics,2.0,661.58,South,Eve,1323.16
6048,Desk,Furniture,5.0,1026.04,North,Carol,5130.2
6049,Mouse,Office,2.0,1010.58,,Eve,2021.16
6050,Desk,Electronics,3.0,1261.63,South,Dave,3784.8900000000003
6051,Phone,Office,2.0,230.88,North,Carol,461.76
6052,Keyboard,Furniture,2.0,1437.41,North,Alice,2874.82
6053,Mouse,Office,2.0,1023.05,,Eve,2046.1
6054,Mouse,Furniture,5.0,1112.78,West,Eve,5563.9
6055,Keyboard,Electronics,3.0,614.05,East,Dave,1842.1499999999999
6056,Keyboard,Electronics,,118.05,West,Dave,
6057,Tablet,Office,4.0,162.6,North,,650.4
6058,Chair,Furniture,3.0,1120.47,South,Carol,3361.41
6059,Phone,Furniture,1.0,476.5,North,,476.5
6060,Tablet,Electronics,4.0,26.61,,Eve,106.44
6061,Phone,Furniture,5.0,1120.86,,,5604.299999999999
6062,Chair,Electronics,4.0,1250.53,,Alice,5002.12
6063,Mouse,Furniture,,333.67,East,Bob,
6064,Tablet,Electronics,1.0,588.31,,Carol,588.31
6065,Laptop,Electronics,4.0,1268.89,East,Alice,5075.56
6066,Tablet,Office,2.0,261.67,South,Bob,523.34
6067,Tablet,Electronics,4.0,77.9,North,,311.6
6068,Laptop,Furniture,,932.07,South,Alice,
6069,Laptop,Electronics,5.0,880.5,North,Dave,4402.5
6070,Monitor,Electronics,4.0,119.18,West,Dave,476.72
6071,Phone,Furniture,4.0,1096.44,South,Alice,4385.76
6072,Keyboard,Furniture,4.0,727.58,West,,2910.32
6073,Tablet,Furniture,2.0,151.97,South,Dave,303.94
6074,Keyboard,Electronics,,548.55,South,Alice,
6075,Desk,Furniture,,426.18,North,Eve,
6076,Tablet,Furniture,2.0,1338.29,West,Carol,2676.58
6077,Mouse,Office,5.0,1088.78,East,Dave,5443.9
6078,Phone,Office,4.0,949.95,North,Eve,3799.8
6079,Desk,Furniture,3.0,617.06,,Alice,1851.1799999999998
6080,Monitor,Office,5.0,987.41,West,Eve,4937.05
6081,Laptop,Furniture,2.0,1381.67,West,Dave,2763.34
6082,Desk,Office,2.0,313.49,South,,626.98
6083,Phone,Electronics,1.0,773.22,South,,773.22
6084,Laptop,Electronics,4.0,685.68,West,Eve,2742.72
6085,Laptop,Furniture,,1290.83,South,Eve,
6086,Laptop,Electronics,5.0,1379.13,East,Alice,6895.650000000001
6087,Desk,Electronics,4.0,1200.36,North,Eve,4801.44
6088,Laptop,Furniture,2.0,617.89,North,Eve,1235.78
6089,Keyboard,Office,4.0,651.27,West,Carol,2605.08
6090,Phone,Furniture,1.0,1255.34,South,Dave,1255.34
6091,Laptop,Furniture,2.0,716.76,,Eve,1433.52
6092,Desk,Furniture,2.0,1311.81,South,Alice,2623.62
6093,Desk,Electronics,4.0,47.27,North,Carol,189.08
6094,Monitor,Furniture,2.0,1177.55,South,Bob,2355.1
6095,Monitor,Furniture,3.0,1137.22,South,Alice,3411.66
6096,Laptop,Electronics,4.0,1279.71,South,Bob,5118.84
6097,Keyboard,Electronics,3.0,343.26,West,Carol,1029.78
6098,Laptop,Electronics,5.0,77.91,South,Alice,389.54999999999995
6099,Desk,Furniture,3.0,956.93,East,Carol,2870.79
6100,Keyboard,Electronics,2.0,882.14,South,Carol,1764.28
6101,Mouse,Furniture,5.0,108.88,,Bob,544.4
6102,Laptop,Office,3.0,968.58,West,Bob,2905.7400000000002
6103,Monitor,Furniture,1.0,1337.5,West,Dave,1337.5
6104,Keyboard,Electronics,4.0,1421.49,West,Eve,5685.96
6105,Mouse,Furniture,5.0,636.81,North,Carol,3184.0499999999997
6106,Chair,Electronics,5.0,1215.28,West,Bob,6076.4
6107,Tablet,Furniture,3.0,10.33,West,Alice,30.990000000000002
6108,Chair,Electronics,1.0,1424.35,North,Carol,1424.35
6109,Desk,Furniture,3.0,1293.88,South,Alice,3881.6400000000003
6110,Desk,Office,,53.6,,Bob,
6111,Mouse,Furniture,1.0,657.74,West,Bob,657.74
6112,Keyboard,Furniture,,963.44,,,
6113,Laptop,Electronics,,586.95,North,Bob,
6114,Monitor,Furniture,2.0,124.91,North,Alice,249.82
6115,Keyboard,Electronics,1.0,1220.83,,,1220.83
6116,Desk,Office,2.0,23.26,North,Alice,46.52
6117,Desk,Electronics,3.0,1260.49,West,Bob,3781.4700000000003
6118,Monitor,Office,2.0,1363.77,North,Bob,2727.54
6119,Desk,Electronics,2.0,1269.47,West,,2538.94
6120,Chair,Electronics,2.0,715.9,South,Dave,1431.8
6121,Tablet,Furniture,2.0,344.38,West,Dave,688.76
6122,Keyboard,Electronics,2.0,1111.45,East,,2222.9
6123,Laptop,Electronics,3.0,1061.24,,Bob,3183.7200000000003
6124,Phone,Electronics,4.0,1314.06,,,5256.24
6125,Desk,Office,4.0,456.61,North,Dave,1826.44
6126,Chair,Furniture,,73.63,,Carol,
6127,Monitor,Office,,356.58,East,Bob,
6128,Phone,Electronics,1.0,937.66,East,Carol,937.66
6129,Monitor,Electronics,,1170.83,West,Carol,
6130,Tablet,Furniture,1.0,1252.7,North,Carol,1252.7
6131,Monitor,Electronics,5.0,15.88,East,Eve,79.4
6132,Keyboard,Office,5.0,92.23,,Dave,461.15000000000003
6133,Mouse,Electronics,2.0,1137.44,South,Alice,2274.88
6134,Mouse,Electronics,5.0,1118.58,North,Dave,5592.9
6135,Chair,Electronics,3.0,1302.26,,Alice,3906.7799999999997
6136,Desk,Furniture,,141.38,,Bob,
6137,Chair,Electronics,3.0,66.1,East,Dave,198.29999999999998
6138,Phone,Office,4.0,1261.89,West,Dave,5047.56
6139,Keyboard,Furniture,2.0,57.24,South,Eve,114.48
6140,Phone,Furniture,4.0,253.97,North,Bob,1015.88
6141,Keyboard,Furniture,2.0,723.46,South,Dave,1446.92
6142,Chair,Office,5.0,98.08,East,Carol,490.4
6143,Phone,Office,2.0,1241.45,,Dave,2482.9
6144,Tablet,Electronics,3.0,914.37,North,Carol,2743.11
6145,Phone,Furniture,2.0,386.05,East,Alice,772.1
6146,Desk,Furniture,3.0,262.99,East,Carol,788.97
6147,Laptop,Office,2.0,1076.09,North,Alice,2152.18
6148,Laptop,Electronics,4.0,86.27,North,Bob,345.08
6149,Laptop,Electronics,,1438.15,East,Eve,
6150,Chair,Office,5.0,559.4,East,Carol,2797.0
6151,Phone,Electronics,5.0,1147.37,East,Bob,5736.849999999999
6152,Tablet,Furniture,3.0,1219.6,East,Bob,3658.7999999999997
6153,Chair,Furniture,4.0,830.57,North,Carol,3322.28
6154,Monitor,Office,5.0,291.41,,Dave,1457.0500000000002
6155,Mouse,Office,5.0,1237.8,North,Eve,6189.0
6156,Chair,Furniture,,1034.19,North,Bob,
6157,Desk,Electronics,3.0,686.76,North,,2060.2799999999997
6158,Mouse,Office,,839.84,,Alice,
6159,Laptop,Office,,1236.52,East,Alice,
6160,Tablet,Office,3.0,1001.35,West,,3004.05
6161,Monitor,Office,5.0,212.8,West,Dave,1064.0
6162,Desk,Office,,729.4,,Alice,
6163,Chair,Furniture,3.0,376.77,West,,1130.31
6164,Laptop,Furniture,,610.56,West,Alice,
6165,Phone,Electronics,5.0,450.73,South,Bob,2253.65
6166,Desk,Electronics,4.0,145.4,East,Dave,581.6
6167,Keyboard,Furniture,5.0,292.24,North,,1461.2
6168,Mouse,Furniture,2.0,1104.97,North,Eve,2209.94
6169,Chair,Office,4.0,9.8,East,Carol,39.2
6170,Chair,Furniture,4.0,98.25,North,,393.0
6171,Keyboard,Electronics,4.0,148.23,East,,592.92
6172,Mouse,Furniture,,517.36,North,Alice,
6173,Phone,Electronics,3.0,399.58,,Dave,1198.74
6174,Desk,Furniture,3.0,1052.44,South,Alice,3157.32
6175,Chair,Office,4.0,923.81,,Eve,3695.24
6176,Phone,Office,3.0,1197.06,East,Eve,3591.18
6177,Desk,Office,1.0,528.1,North,Eve,528.1
6178,Chair,Electronics,2.0,899.93,North,Bob,1799.86
6179,Keyboard,Electronics,4.0,233.44,South,Bob,933.76
6180,Chair,Office,4.0,1432.71,West,Bob,5730.84
6181,Desk,Electronics,1.0,213.24,West,Eve,213.24
6182,Keyboard,Electronics,4.0,146.8,East,Dave,587.2
6183,Phone,Furniture,,761.33,North,Dave,
6184,Keyboard,Electronics,4.0,882.28,,Eve,3529.12
6185,Tablet,Electronics,,1218.44,,Eve,
6186,Mouse,Electronics,1.0,1142.26,East,Carol,1142.26
6187,Desk,Office,4.0,1228.96,North,Carol,4915.84
6188,Desk,Office,3.0,1112.76,,Carol,3338.2799999999997
6189,Phone,Office,2.0,403.02,North,Carol,806.04
6190,Laptop,Furniture,5.0,1161.78,East,Dave,5808.9
6191,Laptop,Office,3.0,1207.51,,Carol,3622.5299999999997
6192,Desk,Office,4.0,635.91,East,Eve,2543.64
6193,Phone,Furniture,5.0,1492.73,,Bob,7463.65
6194,Desk,Electronics,5.0,361.81,South,,1809.05
6195,Chair,Furniture,1.0,1297.17,South,Bob,1297.17
6196,Phone,Furniture,2.0,89.87,North,Bob,179.74
6197,Tablet,Furniture,5.0,950.73,North,Carol,4753.65
6198,Chair,Office,2.0,134.56,West,Carol,269.12
6199,Tablet,Furniture,3.0,750.42,,Alice,2251.2599999999998
6200,Tablet,Office,5.0,586.07,West,Carol,2930.3500000000004
6201,Monitor,Office,3.0,1180.36,,Bob,3541.08
6202,Keyboard,Electronics,2.0,975.77,,Alice,1951.54
6203,Chair,Electronics,1.0,625.51,,,625.51
6204,Keyboard,Office,1.0,675.51,,Bob,675.51
6205,Chair,Office,2.0,218.99,East,Dave,437.98
6206,Monitor,Furniture,2.0,555.75,West,Carol,1111.5
6207,Desk,Electronics,3.0,1401.13,South,Bob,4203.39
6208,Chair,Office,,176.2,,Alice,
6209,Desk,Electronics,1.0,949.65,East,Alice,949.65
6210,Laptop,Office,3.0,323.62,East,Dave,970.86
6211,Phone,Furniture,1.0,71.17,,Alice,71.17
6212,Chair,Office,4.0,587.98,North,Bob,2351.92
6213,Monitor,Office,1.0,301.02,West,Dave,301.02
6214,Chair,Office,1.0,386.88,South,Dave,386.88
6215,Chair,Furniture,5.0,827.61,,,4138.05
6216,Laptop,Electronics,5.0,353.02,North,,1765.1
6217,Phone,Electronics,1.0,100.45,North,Alice,100.45
6218,Phone,Office,2.0,246.33,,Bob,492.66
6219,Chair,Furniture,3.0,723.76,East,,2171.2799999999997
6220,Mouse,Furniture,1.0,877.09,,Carol,877.09
6221,Phone,Electronics,2.0,18.41,,,36.82
6222,Laptop,Furniture,2.0,856.87,West,Bob,1713.74
6223,Chair,Electronics,,1265.87,North,,
6224,Phone,Furniture,3.0,335.52,West,Alice,1006.56
6225,Tablet,Office,1.0,81.14,East,Eve,81.14
6226,Laptop,Electronics,3.0,742.62,,Alice,2227.86
6227,Mouse,Furniture,5.0,786.77,West,Carol,3933.85
6228,Mouse,Furniture,1.0,80.55,North,Bob,80.55
6229,Tablet,Office,1.0,1311.84,South,Dave,1311.84
6230,Monitor,Furniture,1.0,1251.89,East,Eve,1251.89
6231,Desk,Electronics,4.0,1381.3,North,Eve,5525.2
6232,Tablet,Furniture,2.0,1307.05,East,Bob,2614.1
6233,Phone,Furniture,3.0,1176.08,,Bob,3528.24
6234,Desk,Office,2.0,819.67,East,Carol,1639.34
6235,Phone,Electronics,2.0,1334.37,West,Bob,2668.74
6236,Mouse,Electronics,1.0,550.58,East,Dave,550.58
6237,Tablet,Electronics,5.0,267.48,East,,1337.4
6238,Chair,Furniture,,1043.98,North,Bob,
6239,Desk,Electronics,4.0,1261.11,East,Alice,5044.44
6240,Mouse,Electronics,5.0,1133.39,South,Bob,5666.950000000001
6241,Keyboard,Furniture,1.0,407.01,South,,407.01
6242,Desk,Electronics,5.0,133.18,West,Carol,665.9000000000001
6243,Tablet,Electronics,3.0,1319.04,South,,3957.12
6244,Mouse,Office,1.0,943.25,East,,943.25
6245,Phone,Furniture,2.0,613.0,North,Eve,1226.0
6246,Phone,Office,4.0,115.85,East,,463.4
6247,Chair,Electronics,3.0,327.42,South,,982.26
6248,Phone,Furniture,1.0,1233.16,,Eve,1233.16
6249,Tablet,Furniture,5.0,69.39,North,Dave,346.95
6250,Mouse,Furniture,,43.77,North,,
6251,Laptop,Office,3.0,397.25,North,Eve,1191.75
6252,Tablet,Electronics,,1062.49,South,Bob,
6253,Phone,Furniture,,814.32,South,Dave,
6254,Laptop,Office,4.0,172.08,South,Dave,688.32
6255,Phone,Office,1.0,1268.56,South,,1268.56
6256,Tablet,Office,2.0,649.96,East,,1299.92
6257,Laptop,Electronics,5.0,1205.11,West,Eve,6025.549999999999
6258,Keyboard,Furniture,3.0,236.97,,Bob,710.91
6259,Laptop,Furniture,1.0,257.92,,Alice,257.92
6260,Chair,Furniture,2.0,104.33,West,Eve,208.66
6261,Laptop,Furniture,4.0,1360.6,West,Eve,5442.4
6262,Keyboard,Office,,1484.21,East,Carol,
6263,Mouse,Electronics,4.0,74.18,North,Dave,296.72
6264,Monitor,Furniture,1.0,164.24,East,Bob,164.24
6265,Phone,Furniture,1.0,680.94,South,Carol,680.94
6266,Monitor,Electronics,4.0,345.76,South,Alice,1383.04
6267,Phone,Furniture,1.0,80.74,East,,80.74
6268,Monitor,Furniture,,1062.55,,,
6269,Laptop,Office,,49.48,West,Carol,
6270,Desk,Electronics,2.0,261.3,West,,522.6
6271,Mouse,Electronics,,287.03,North,Bob,
6272,Monitor,Office,4.0,763.19,South,Bob,3052.76
6273,Tablet,Electronics,,1145.41,West,Eve,
6274,Monitor,Office,5.0,65.76,,,328.8
6275,Keyboard,Electronics,3.0,294.67,,Carol,884.01
6276,Chair,Electronics,1.0,173.58,South,Eve,173.58
6277,Tablet,Furniture,1.0,739.68,West,Bob,739.68
6278,Laptop,Furniture,2.0,7.53,North,Alice,15.06
6279,Chair,Electronics,5.0,961.83,,Bob,4809.150000000001
6280,Chair,Furniture,2.0,395.59,,Bob,791.18
6281,Desk,Office,,404.27,,,
6282,Monitor,Office,2.0,482.01,East,Dave,964.02
6283,Laptop,Electronics,4.0,460.34,North,,1841.36
6284,Keyboard,Furniture,2.0,1150.39,South,Dave,2300.78
6285,Phone,Office,4.0,272.99,South,Carol,1091.96
6286,Monitor,Electronics,,294.5,North,Alice,
6287,Chair,Electronics,4.0,1107.36,South,Eve,4429.44
6288,Monitor,Electronics,5.0,615.47,North,Bob,3077.3500000000004
6289,Chair,Electronics,2.0,1405.08,West,Dave,2810.16
6290,Laptop,Electronics,1.0,392.57,North,Alice,392.57
6291,Monitor,Electronics,4.0,629.85,West,Carol,2519.4
6292,Mouse,Electronics,5.0,482.84,East,Carol,2414.2
6293,Phone,Furniture,,834.67,East,Dave,
6294,Laptop,Furniture,4.0,769.06,East,Alice,3076.24
6295,Mouse,Office,2.0,680.29,West,,1360.58
6296,Monitor,Furniture,2.0,1427.56,North,Eve,2855.12
6297,Keyboard,Electronics,1.0,906.0,North,Carol,906.0
6298,Laptop,Furniture,3.0,447.49,East,Carol,1342.47
6299,Phone,Electronics,5.0,1108.55,South,Alice,5542.75
6300,Keyboard,Furniture,4.0,1354.01,North,Bob,5416.04
6301,Mouse,Office,4.0,273.08,West,Alice,1092.32
6302,Chair,Furniture,1.0,47.61,South,,47.61
6303,Phone,Office,2.0,330.4,,Bob,660.8
6304,Tablet,Furniture,4.0,1335.42,North,Eve,5341.68
6305,Chair,Electronics,2.0,1452.85,North,Dave,2905.7
6306,Desk,Electronics,3.0,1410.27,West,Eve,4230.8099999999995
6307,Mouse,Electronics,2.0,907.5,West,Eve,1815.0
6308,Keyboard,Electronics,3.0,270.78,East,Carol,812.3399999999999
6309,Tablet,Office,4.0,693.46,,Bob,2773.84
6310,Laptop,Electronics,2.0,493.17,South,Alice,986.34
6311,Laptop,Furniture,2.0,762.96,West,Carol,1525.92
6312,Keyboard,Office,2.0,933.91,East,Bob,1867.82
6313,Desk,Electronics,3.0,1045.25,West,Carol,3135.75
6314,Monitor,Electronics,2.0,296.51,,Carol,593.02
6315,Chair,Office,4.0,249.82,,Bob,999.28
6316,Mouse,Furniture,5.0,917.63,North,Eve,4588.15
6317,Keyboard,Furniture,3.0,734.57,North,Eve,2203.71
6318,Chair,Furniture,3.0,608.01,West,Alice,1824.03
6319,Laptop,Furniture,3.0,998.4,,Eve,2995.2
6320,Laptop,Electronics,4.0,1145.07,,Eve,4580.28
6321,Chair,Furniture,3.0,1321.81,North,Bob,3965.43
6322,Chair,Office,5.0,296.33,West,,1481.6499999999999
6323,Phone,Office,1.0,435.72,South,Eve,435.72
6324,Phone,Electronics,2.0,764.2,West,Carol,1528.4
6325,Laptop,Furniture,2.0,345.49,North,Bob,690.98
6326,Keyboard,Office,,23.05,West,,
6327,Desk,Electronics,,1496.7,West,Carol,
6328,Tablet,Electronics,2.0,835.16,South,Alice,1670.32
